,Bigram,Frequency
7674,"('chill', 'lightheadedness')",1
7675,"('fast', 'chill')",1
7676,"('beating', 'fast')",1
7677,"('fact', 'heart')",1
7678,"('heartbeating', 'fact')",1
7679,"('want', 'heartbeating')",1
7680,"('anyimmigrant', 'want')",1
7681,"('okay', 'anyimmigrant')",1
7682,"('wants', 'face')",1
7683,"('like', 'wants')",1
7684,"('weak', 'like')",1
7685,"('like', 'weak')",1
7686,"('care', 'right')",1
7687,"('take', 'urgent')",1
7688,"('chat', 'doctor')",1
7689,"('video', 'chat')",1
7690,"('got', 'video')",1
7691,"('doctor', 'got')",1
7692,"('hold', 'doctor')",1
7693,"('tried', 'get')",1
7694,"('lightheaded', 'tried')",1
7695,"('really', 'lightheaded')",1
7696,"('passed', 'really')",1
7697,"('fast', 'like')",1
7698,"('started', 'beating')",1
7699,"('heart', 'started')",1
7700,"('night', 'heart')",1
7701,"('ago', 'last')",1
7702,"('conscious', 'partners')",1
7703,"('sorry', 'old')",1
7704,"('white', 'okay')",1
7705,"('old', '48')",1
7706,"('reached', 'itke')",1
7707,"('hurricane', 'reached')",1
7708,"('middle', 'hurricane')",1
7709,"('vic', 'middle')",1
7710,"('trouble', 'vic')",1
7711,"('city', 'trouble')",1
7712,"('bathroom', 'city')",1
7713,"('going', 'bathroom')",1
7714,"('passed', 'going')",1
7715,"('yesterday', 'morning')",1
7716,"('weak', 'yesterday')",1
7717,"('felt', 'weak')",1
7718,"('completely', 'felt')",1
7719,"('like', 'completely')",1
7720,"('hit', 'like')",1
7721,"('literally', 'hit')",1
7722,"('completely', 'literally')",1
7723,"('covid', 'completely')",1
7724,"('recovered', 'covid')",1
7725,"('got', 'recovered')",1
7726,"('time', 'got')",1
7727,"('gradually', 'see')",1
7728,"('nah', 'okay')",1
7729,"('oh', 'love')",1
7730,"('past', 'oh')",1
7731,"('think', 'past')",1
7732,"('problems', 'think')",1
7733,"('anybody', 'whos')",1
7734,"('48', 'okay')",1
7735,"('month', 'ago')",1
7736,"('julie', 'white')",1
7737,"('female', 'female')",1
7738,"('even', 'alright')",1
7739,"('microgrid', 'usd')",1
7740,"('talking', 'microgrid')",1
7741,"('wouldve', 'talking')",1
7742,"('know', 'wouldve')",1
7743,"('ha', 'know')",1
7744,"('ha', 'ha')",1
7745,"('around', 'ha')",1
7746,"('around', 'around')",1
7747,"('played', 'around')",1
7748,"('going', 'played')",1
7749,"('delicious', 'whats')",1
7750,"('goodness', 'delicious')",1
7751,"('goodness', 'oh')",1
7752,"('ohh', 'oh')",1
7753,"('goodness', 'ohh')",1
7754,"('love', 'oh')",1
7755,"('covid', 'love')",1
7756,"('anybody', 'quarantine')",1
7757,"('entrance', 'anybody')",1
7758,"('main', 'entrance')",1
7759,"('guitar', 'main')",1
7760,"('go', 'guitar')",1
7761,"('righty', 'door')",1
7762,"('yeah', 'righty')",1
7763,"('thanks', 'yeah')",1
7764,"('69', 'thanks')",1
7765,"('hand', '69')",1
7766,"('hold', 'hand')",1
7767,"('female', 'hold')",1
7768,"('usd', 'even')",1
7769,"('alright', 'discussed')",1
7770,"('uh', 'julie')",1
7771,"('discussed', 'alright')",1
7772,"('send', 'name')",1
7773,"('7409416126', 'send')",1
7774,"('instructor', '7409416126')",1
7775,"('going', 'instructor')",1
7776,"('chromation', 'going')",1
7777,"('number', 'chromation')",1
7778,"('even', 'get')",1
7779,"('care', 'cant')",1
7780,"('uncle', 'urgent')",1
7781,"('get', 'uncle')",1
7782,"('please', 'trying')",1
7783,"('avenue', 'please')",1
7784,"('ambulance', '7556')",1
7785,"('send', 'ambulance')",1
7786,"('hi', 'send')",1
7787,"('assessing', 'emergency')",1
7788,"('919', 'assessing')",1
7789,"('heavy', 'chest')",1
7790,"('feels', 'heavy')",1
7791,"('pains', 'feels')",1
7792,"('resident', 'chest')",1
7793,"('90yearold', 'resident')",1
7794,"('happened', '90yearold')",1
7795,"('katie', 'tell')",1
7796,"('name', 'katie')",1
7797,"('ohio', 'ok')",1
7798,"('court', 'powell')",1
7799,"('thanks', 'byebye')",1
7800,"('much', 'thanks')",1
7801,"('way', 'mandy')",1
7802,"('mandy', 'old')",1
7803,"('im', '40')",1
7804,"('72', '72')",1
7805,"('old', 'exactly')",1
7806,"('kerba', 'old')",1
7807,"('old', 'kerba')",1
7808,"('talking', 'yeah')",1
7809,"('tight', 'talking')",1
7810,"('yeah', 'chest')",1
7811,"('okay', 'sharp')",1
7812,"('happen', 'okay')",1
7813,"('starting', 'happen')",1
7814,"('days', 'starting')",1
7815,"('four', 'days')",1
7816,"('ago', 'three')",1
7817,"('hospital', 'couple')",1
7818,"('heart', 'hospital')",1
7819,"('like', 'sharp')",1
7820,"('started', 'like')",1
7821,"('right', 'started')",1
7822,"('covid', 'anything')",1
7823,"('like', 'covid')",1
7824,"('breathing', 'like')",1
7825,"('well', 'mean')",1
7826,"('um', 'uh')",1
7827,"('breathing', 'um')",1
7828,"('copy', 'shortness')",1
7829,"('okay', 'copy')",1
7830,"('quarantined', 'covid')",1
7831,"('anybody', 'quarantined')",1
7832,"('medics', 'anybody')",1
7833,"('dispatching', 'medics')",1
7834,"('exactly', '72')",1
7835,"('72', 'dont')",1
7836,"('7409651223', 'yeah')",1
7837,"('say', '73')",1
7838,"('get', 'vitals')",1
7839,"('also', 'wants')",1
7840,"('hurting', 'also')",1
7841,"('ribs', 'hurting')",1
7842,"('causing', 'ribs')",1
7843,"('thats', 'causing')",1
7844,"('bed', 'doesnt')",1
7845,"('pick', 'bed')",1
7846,"('trying', 'pick')",1
7847,"('son', 'trying')",1
7848,"('day', 'son')",1
7849,"('heart', 'day')",1
7850,"('breast', 'like')",1
7851,"('chest', 'fire')",1
7852,"('wearing', 'chest')",1
7853,"('okay', 'wearing')",1
7854,"('hospitalized', 'okay')",1
7855,"('getting', 'hospitalized')",1
7856,"('day', 'getting')",1
7857,"('problem', 'day')",1
7858,"('heart', 'problem')",1
7859,"('thank', 'questions')",1
7860,"('medics', 'thank')",1
7861,"('dispatched', 'medics')",1
7862,"('partner', 'dispatched')",1
7863,"('talking', 'partner')",1
7864,"('okay', 'talking')",1
7865,"('72', 'okay')",1
7866,"('73', '72')",1
7867,"('number', 'ok')",1
7868,"('youre', '7409651223')",1
7869,"('checked', 'make')",1
7870,"('go', 'bedroom')",1
7871,"('wait', 'phones')",1
7872,"('cholesterol', 'wait')",1
7873,"('pill', 'cholesterol')",1
7874,"('takes', 'pill')",1
7875,"('yes', 'takes')",1
7876,"('pills', 'yes')",1
7877,"('mean', 'pills')",1
7878,"('pills', 'mean')",1
7879,"('take', 'viagra')",1
7880,"('doesnt', 'take')",1
7881,"('cialis', 'doesnt')",1
7882,"('right', 'one')",1
7883,"('kid', 'right')",1
7884,"('one', 'kid')",1
7885,"('cooked', 'one')",1
7886,"('asper', 'cooked')",1
7887,"('many', 'asper')",1
7888,"('pill', 'know')",1
7889,"('today', 'taken')",1
7890,"('pill', 'right')",1
7891,"('gas', 'hes')",1
7892,"('taking', 'gas')",1
7893,"('aspirin', 'hes')",1
7894,"('nitroglypter', 'aspirin')",1
7895,"('put', 'nitroglypter')",1
7896,"('heard', 'okay')",1
7897,"('never', 'heard')",1
7898,"('results', 'never')",1
7899,"('know', 'results')",1
7900,"('phones', 'ringing')",1
7901,"('bedroom', 'catch')",1
7902,"('tight', 'hard')",1
7903,"('catch', 'might')",1
7904,"('vitals', 'shes')",1
7905,"('check', 'vitals')",1
7906,"('come', 'check')",1
7907,"('paramedic', 'come')",1
7908,"('know', 'paramedic')",1
7909,"('wanting', 'know')",1
7910,"('grandma', 'wanting')",1
7911,"('happened', 'grandma')",1
7912,"('casey', 'okay')",1
7913,"('name', 'casey')",1
7914,"('grandma', 'name')",1
7915,"('7409651223', 'grandma')",1
7916,"('number', '7409651223')",1
7917,"('em', 'okay')",1
7918,"('gathered', 'em')",1
7919,"('park', 'gathered')",1
7920,"('81', 'park')",1
7921,"('58', '81')",1
7922,"('repeat', '58')",1
7923,"('okay', 'repeat')",1
7924,"('harlem', 'road')",1
7925,"('5881', 'harlem')",1
7926,"('address', '5881')",1
7927,"('sudura', 'whats')",1
7928,"('whats', 'sudura')",1
7929,"('grandma', 'whats')",1
7930,"('emergency', 'grandma')",1
7931,"('know', 'hold')",1
7932,"('might', 'something')",1
7933,"('vitals', 'checked')",1
7934,"('sure', 'everythings')",1
7935,"('made', 'stress')",1
7936,"('like', 'always')",1
7937,"('yep', 'conscious')",1
7938,"('mark', 'yep')",1
7939,"('come', 'come')",1
7940,"('yep', 'door')",1
7941,"('tell', 'yep')",1
7942,"('need', 'make')",1
7943,"('evans', 'need')",1
7944,"('bob', 'evans')",1
7945,"('one', 'bob')",1
7946,"('southway', 'yes')",1
7947,"('willowbrook', 'southway')",1
7948,"('art', '100')",1
7949,"('new', 'art')",1
7950,"('information', 'new')",1
7951,"('week', 'information')",1
7952,"('120', 'dont')",1
7953,"('220', '120')",1
7954,"('pressure', '220')",1
7955,"('check', 'blood')",1
7956,"('dizziness', 'went')",1
7957,"('complaining', 'dizziness')",1
7958,"('92', 'complaining')",1
7959,"('age', '92')",1
7960,"('murchland', 'age')",1
7961,"('bernard', 'murchland')",1
7962,"('resident', 'bernard')",1
7963,"('going', 'resident')",1
7964,"('alright', 'tell')",1
7965,"('girl', 'alright')",1
7966,"('talking', 'looks')",1
7967,"('always', 'blood')",1
7968,"('name', 'carol')",1
7969,"('pressure', 'scared')",1
7970,"('think', 'willowbrook')",1
7971,"('trying', 'think')",1
7972,"('building', 'im')",1
7973,"('entire', 'building')",1
7974,"('100', 'entire')",1
7975,"('number', '100')",1
7976,"('hospital', 'look')",1
7977,"('probably', 'go')",1
7978,"('thought', 'probably')",1
7979,"('isnt', 'thought')",1
7980,"('better', 'isnt')",1
7981,"('get', 'better')",1
7982,"('maybe', 'would')",1
7983,"('fell', 'thought')",1
7984,"('well', 'fell')",1
7985,"('uh', 'okay')",1
7986,"('way', 'uh')",1
7987,"('uh', '100')",1
7988,"('much', 'right')",1
7989,"('thanks', 'much')",1
7990,"('great', 'thanks')",1
7991,"('back', 'great')",1
7992,"('big', 'changes')",1
7993,"('heading', 'theres')",1
7994,"('medics', 'heading')",1
7995,"('alright', 'ive')",1
7996,"('twice', 'alright')",1
7997,"('arms', 'twice')",1
7998,"('scared', 'arms')",1
7999,"('carol', 'girl')",1
8000,"('2019', 'first')",1
8001,"('everythings', 'okay')",1
8002,"('certain', 'apartment')",1
8003,"('maina', 'jeff')",1
8004,"('director', 'maina')",1
8005,"('mcintosh', 'director')",1
8006,"('jeff', 'mcintosh')",1
8007,"('7402722196', 'name')",1
8008,"('calling', '7402722196')",1
8009,"('south', 'okay')",1
8010,"('brookway', 'south')",1
8011,"('willow', 'brookway')",1
8012,"('100', 'willow')",1
8013,"('move', 'ha')",1
8014,"('yep', 'ask')",1
8015,"('thats', 'yep')",1
8016,"('chest', 'thats')",1
8017,"('ribs', 'chest')",1
8018,"('okay', 'ribs')",1
8019,"('hurting', 'chest')",1
8020,"('rib', 'hurting')",1
8021,"('rib', 'rib')",1
8022,"('well', 'rib')",1
8023,"('hours', 'two')",1
8024,"('hours', 'couple')",1
8025,"('get', 'start')",1
8026,"('start', 'trying')",1
8027,"('gradually', 'okay')",1
8028,"('coming', 'gradually')",1
8029,"('gradually', 'coming')",1
8030,"('asper', 'came')",1
8031,"('okay', 'asper')",1
8032,"('jeff', 'certain')",1
8033,"('number', 'maintenance')",1
8034,"('apartment', '2019')",1
8035,"('maintenance', 'garage')",1
8036,"('way', 'apartment')",1
8037,"('ago', 'oh')",1
8038,"('half', 'ago')",1
8039,"('month', 'half')",1
8040,"('actually', 'covid')",1
8041,"('collaborating', 'actually')",1
8042,"('collaborating', 'okay')",1
8043,"('60', 'okay')",1
8044,"('say', '60')",1
8045,"('lets', 'say')",1
8046,"('ahhhh', 'lets')",1
8047,"('old', 'ahhhh')",1
8048,"('distract', 'okay')",1
8049,"('anxiety', 'distract')",1
8050,"('hurting', 'anxiety')",1
8051,"('jaw', 'hurting')",1
8052,"('aww', 'complaining')",1
8053,"('working', 'aww')",1
8054,"('employees', 'working')",1
8055,"('problem', 'one')",1
8056,"('whats', 'problem')",1
8057,"('munch', 'ok')",1
8058,"('perky', 'munch')",1
8059,"('man', 'perky')",1
8060,"('scroge', 'man')",1
8061,"('lot', 'scroge')",1
8062,"('main', 'parking')",1
8063,"('right', 'main')",1
8064,"('garage', 'right')",1
8065,"('test', 'dont')",1
8066,"('anyone', 'made')",1
8067,"('40', 'bye')",1
8068,"('father', '75')",1
8069,"('67', 'whats')",1
8070,"('614', '67')",1
8071,"('disconnected', 'im')",1
8072,"('anyone', 'phone')",1
8073,"('goldsland', 'anyone')",1
8074,"('daniel', 'goldsland')",1
8075,"('name', 'daniel')",1
8076,"('street', 'whats')",1
8077,"('emergency', 'yes')",1
8078,"('saying', 'okay')",1
8079,"('talk', 'oh')",1
8080,"('tori', 'talk')",1
8081,"('pain', 'tori')",1
8082,"('kind', 'pain')",1
8083,"('fun', 'feel')",1
8084,"('oh', 'fun')",1
8085,"('yesterday', 'oh')",1
8086,"('anything', 'yesterday')",1
8087,"('feel', 'anything')",1
8088,"('today', 'feel')",1
8089,"('us', 'half')",1
8090,"('front', 'us')",1
8091,"('kind', 'front')",1
8092,"('starting', 'kind')",1
8093,"('notice', 'starting')",1
8094,"('okay', 'notice')",1
8095,"('afib', 'yes')",1
8096,"('history', 'afib')",1
8097,"('said', 'history')",1
8098,"('going', 'father')",1
8099,"('75', 'ablation')",1
8100,"('fire', 'department')",1
8101,"('ablation', 'heart')",1
8102,"('oh', 'afib')",1
8103,"('history', 'oh')",1
8104,"('friday', 'history')",1
8105,"('ablation', 'friday')",1
8106,"('breathing', 'ablation')",1
8107,"('breathing', 'think')",1
8108,"('chest', 'hard')",1
8109,"('seven', 'okay')",1
8110,"('seven', 'hes')",1
8111,"('uh', 'hes')",1
8112,"('yes', 'uh')",1
8113,"('ok', 'yes')",1
8114,"('friday', 'ok')",1
8115,"('excuse', 'friday')",1
8116,"('yesterday', 'excuse')",1
8117,"('yeah', 'ablation')",1
8118,"('yesterday', 'yeah')",1
8119,"('yep', 'ablation')",1
8120,"('ohio', 'yep')",1
8121,"('maam', 'delaware')",1
8122,"('franklin', '396')",1
8123,"('says', '396')",1
8124,"('interrupt', 'says')",1
8125,"('ill', 'interrupt')",1
8126,"('help', 'ill')",1
8127,"('hello', 'right')",1
8128,"('mmhmm', 'hes')",1
8129,"('yesterday', 'mmhmm')",1
8130,"('heart', 'yesterday')",1
8131,"('department', 'started')",1
8132,"('getting', 'fire')",1
8133,"('thatgreen', 'let')",1
8134,"('said', 'anything')",1
8135,"('stand', 'fun')",1
8136,"('route', 'want')",1
8137,"('many', 'medics')",1
8138,"('ago', 'many')",1
8139,"('probably', '45')",1
8140,"('start', 'probably')",1
8141,"('gradually', 'start')",1
8142,"('gradual', 'gradually')",1
8143,"('mandy', 'like')",1
8144,"('suddenly', 'mandy')",1
8145,"('arm', 'pain')",1
8146,"('mandy', 'back')",1
8147,"('like', 'mandy')",1
8148,"('yes', 'hard')",1
8149,"('mandy', 'yes')",1
8150,"('issue', 'mandy')",1
8151,"('ever', 'issue')",1
8152,"('funny', 'ever')",1
8153,"('beatin', 'funny')",1
8154,"('heart', 'beatin')",1
8155,"('funny', 'yeah')",1
8156,"('beating', 'funny')",1
8157,"('going', 'heart')",1
8158,"('problems', 'going')",1
8159,"('yes', 'problems')",1
8160,"('unlocked', 'yes')",1
8161,"('mandy', 'front')",1
8162,"('household', 'mandy')",1
8163,"('bye', 'covid')",1
8164,"('fun', 'get')",1
8165,"('worse', 'im')",1
8166,"('son', 'covid')",1
8167,"('calling', 'back')",1
8168,"('home', 'son')",1
8169,"('anybody', 'home')",1
8170,"('40', 'okay')",1
8171,"('old', '40')",1
8172,"('picture', 'old')",1
8173,"('soon', 'picture')",1
8174,"('pain', 'soon')",1
8175,"('racing', 'chest')",1
8176,"('lially', 'okay')",1
8177,"('country', 'lially')",1
8178,"('5909', 'country')",1
8179,"('972', '5909')",1
8180,"('740', '972')",1
8181,"('bye', '740')",1
8182,"('apartment', 'okay')",1
8183,"('address', '275')",1
8184,"('racing', 'okay')",1
8185,"('thanks', 'mandy')",1
8186,"('alright', 'thanks')",1
8187,"('said', 'something')",1
8188,"('diabetic', 'like')",1
8189,"('youre', 'diabetic')",1
8190,"('unless', 'youre')",1
8191,"('oh', 'unless')",1
8192,"('uh', 'oh')",1
8193,"('dont', 'anything')",1
8194,"('position', 'dont')",1
8195,"('would', 'try')",1
8196,"('back', 'would')",1
8197,"('anywhere', 'thatgreen')",1
8198,"('let', 'breathe')",1
8199,"('know', 'anyone')",1
8200,"('never', 'called')",1
8201,"('vacation', 'fifth')",1
8202,"('went', 'vacation')",1
8203,"('specialists', 'went')",1
8204,"('specialists', 'heart')",1
8205,"('said', 'heart')",1
8206,"('doctor', 'doctor')",1
8207,"('ago', 'went')",1
8208,"('initially', 'two')",1
8209,"('start', 'initially')",1
8210,"('ago', 'symptoms')",1
8211,"('walk', 'started')",1
8212,"('got', 'walk')",1
8213,"('anything', 'got')",1
8214,"('pack', 'car')",1
8215,"('let', 'pack')",1
8216,"('anything', 'didnt')",1
8217,"('gets', 'anything')",1
8218,"('almost', 'gets')",1
8219,"('comes', 'almost')",1
8220,"('gradual', 'comes')",1
8221,"('okay', 'sudden')",1
8222,"('bones', 'right')",1
8223,"('two', 'bones')",1
8224,"('chest', 'two')",1
8225,"('touch', 'right')",1
8226,"('hurts', 'touch')",1
8227,"('even', 'hurts')",1
8228,"('said', 'even')",1
8229,"('oh', 'said')",1
8230,"('fifth', 'never')",1
8231,"('called', 'us')",1
8232,"('let', 'feel')",1
8233,"('back', 'giving')",1
8234,"('history', 'didnt')",1
8235,"('thank', 'rapid')",1
8236,"('oh', 'way')",1
8237,"('talking', 'oh')",1
8238,"('yes', 'theyre')",1
8239,"('away', 'yes')",1
8240,"('right', 'away')",1
8241,"('come', 'right')",1
8242,"('wants', 'somebody')",1
8243,"('really', 'wants')",1
8244,"('stomach', 'really')",1
8245,"('sick', 'stomach')",1
8246,"('vomiting', 'sick')",1
8247,"('vomiting', 'vomiting')",1
8248,"('sweating', 'hes')",1
8249,"('breath', 'hes')",1
8250,"('move', 'think')",1
8251,"('changed', 'okay')",1
8252,"('arm', 'anything')",1
8253,"('way', 'left')",1
8254,"('bit', 'way')",1
8255,"('change', 'little')",1
8256,"('ken', 'anything')",1
8257,"('else', 'ken')",1
8258,"('pay', 'anywhere')",1
8259,"('else', 'pay')",1
8260,"('test', 'paint')",1
8261,"('results', 'stress')",1
8262,"('giving', 'results')",1
8263,"('feel', 'oh')",1
8264,"('chest', 'let')",1
8265,"('car', 'get')",1
8266,"('cartilage', 'florida')",1
8267,"('packed', 'whole')",1
8268,"('want', 'packed')",1
8269,"('didnt', 'want')",1
8270,"('yeah', 'didnt')",1
8271,"('82', 'awake')",1
8272,"('husband', '82')",1
8273,"('three', 'questions')",1
8274,"('ask', 'three')",1
8275,"('ahead', 'ask')",1
8276,"('phone', 'ringing')",1
8277,"('thank', 'phone')",1
8278,"('give', 'couple')",1
8279,"('ill', 'give')",1
8280,"('partners', 'ill')",1
8281,"('ken', 'whats')",1
8282,"('name', 'ken')",1
8283,"('lowry', 'name')",1
8284,"('emma', 'lowry')",1
8285,"('name', 'emma')",1
8286,"('3c', 'name')",1
8287,"('address', '3c')",1
8288,"('want', 'address')",1
8289,"('circle', 'want')",1
8290,"('henschen', 'circle')",1
8291,"('6599', 'henschen')",1
8292,"('address', '6599')",1
8293,"('hes', 'address')",1
8294,"('emergency', 'husband')",1
8295,"('get', '911')",1
8296,"('whole', 'cartilage')",1
8297,"('florida', 'morning')",1
8298,"('touching', 'middle')",1
8299,"('morning', 'wouldnt')",1
8300,"('hes', 'touching')",1
8301,"('located', 'right')",1
8302,"('stay', 'located')",1
8303,"('chest', 'stay')",1
8304,"('ken', 'chest')",1
8305,"('located', 'ken')",1
8306,"('doctors', 'right')",1
8307,"('crazy', 'doctors')",1
8308,"('know', 'crazy')",1
8309,"('hard', 'dont')",1
8310,"('wasnt', 'hard')",1
8311,"('baby', 'wasnt')",1
8312,"('florida', 'baby')",1
8313,"('go', 'florida')",1
8314,"('nurse', 'said')",1
8315,"('vacationed', 'nurse')",1
8316,"('went', 'vacationed')",1
8317,"('pills', 'went')",1
8318,"('gave', 'heart')",1
8319,"('probably', 'doctor')",1
8320,"('weeks', 'probably')",1
8321,"('last', 'two')",1
8322,"('problems', 'last')",1
8323,"('feels', 'really')",1
8324,"('said', 'really')",1
8325,"('doctors', 'yeah')",1
8326,"('hes', 'doctors')",1
8327,"('else', 'coming')",1
8328,"('wouldnt', 'let')",1
8329,"('whats', 'last')",1
8330,"('sure', 'mental')",1
8331,"('afraid', 'move')",1
8332,"('square', 'apartments')",1
8333,"('well', 'ive')",1
8334,"('help', 'well')",1
8335,"('575', 'help')",1
8336,"('3625', '575')",1
8337,"('740', '3625')",1
8338,"('wilson', 'phone')",1
8339,"('colleen', 'wilson')",1
8340,"('name', 'colleen')",1
8341,"('gazebo', 'okay')",1
8342,"('back', 'gazebo')",1
8343,"('faces', 'back')",1
8344,"('apartment', 'faces')",1
8345,"('im', 'apartment')",1
8346,"('apartments', 'im')",1
8347,"('sunnyview', 'square')",1
8348,"('leading', 'come')",1
8349,"('im', 'sunnyview')",1
8350,"('drive', 'okay')",1
8351,"('address', '73')",1
8352,"('emergency', 'address')",1
8353,"('byebye', 'byebye')",1
8354,"('wife', 'right')",1
8355,"('changes', 'wife')",1
8356,"('disconnect', 'anything')",1
8357,"('engine', 'en')",1
8358,"('medic', 'engine')",1
8359,"('doors', 'unlocked')",1
8360,"('yeah', 'doors')",1
8361,"('possible', 'okay')",1
8362,"('hurts', 'try')",1
8363,"('ive', 'problems')",1
8364,"('problems', 'um')",1
8365,"('um', 'ive')",1
8366,"('ive', 'pacemaker')",1
8367,"('know', 'paul')",1
8368,"('feel', 'know')",1
8369,"('could', 'feel')",1
8370,"('anymore', 'could')",1
8371,"('beat', 'anymore')",1
8372,"('hear', 'beat')",1
8373,"('even', 'hear')",1
8374,"('hardly', 'even')",1
8375,"('pacemaker', 'hardly')",1
8376,"('cant', 'pacemaker')",1
8377,"('normally', 'cant')",1
8378,"('oclock', 'normally')",1
8379,"('11', 'oclock')",1
8380,"('bed', '11')",1
8381,"('umm', 'went')",1
8382,"('racing', 'umm')",1
8383,"('long', 'tonight')",1
8384,"('things', 'oh')",1
8385,"('check', 'things')",1
8386,"('go', 'check')",1
8387,"('maybe', 'go')",1
8388,"('sleep', 'didnt')",1
8389,"('get', 'sleep')",1
8390,"('racing', 'couldnt')",1
8391,"('reason', 'tonight')",1
8392,"('ago', 'reason')",1
8393,"('little', 'two')",1
8394,"('put', 'like')",1
8395,"('pacemaker', 'put')",1
8396,"('hurts', 'oh')",1
8397,"('oh', 'oh')",1
8398,"('hot', 'oh')",1
8399,"('take', 'nature')",1
8400,"('hurting', 'okay')",1
8401,"('quit', 'hurting')",1
8402,"('get', 'quit')",1
8403,"('charles', 'well')",1
8404,"('okay', 'sitting')",1
8405,"('bad', 'sweating')",1
8406,"('flashes', 'real')",1
8407,"('hot', 'flashes')",1
8408,"('getting', 'hot')",1
8409,"('nauseated', 'im')",1
8410,"('vomited', 'feel')",1
8411,"('right', 'vomited')",1
8412,"('real', 'short')",1
8413,"('got', 'im')",1
8414,"('move', 'got')",1
8415,"('thing', 'change')",1
8416,"('okay', 'thing')",1
8417,"('chest', 'real')",1
8418,"('pardon', 'feel')",1
8419,"('charles', 'pardon')",1
8420,"('else', 'charles')",1
8421,"('safe', 'anywhere')",1
8422,"('feel', 'safe')",1
8423,"('started', 'right')",1
8424,"('cant', 'started')",1
8425,"('gradual', 'cant')",1
8426,"('yeah', 'something')",1
8427,"('oclock', 'oh')",1
8428,"('2', 'oclock')",1
8429,"('rate', 'know')",1
8430,"('nature', 'aspirin')",1
8431,"('cold', 'hot')",1
8432,"('chance', 'come')",1
8433,"('gettin', 'hot')",1
8434,"('fans', 'gettin')",1
8435,"('got', 'fans')",1
8436,"('yeah', 'got')",1
8437,"('warm', 'yeah')",1
8438,"('getting', 'warm')",1
8439,"('youre', 'getting')",1
8440,"('clothing', 'feel')",1
8441,"('nope', 'aspirin')",1
8442,"('okay', 'nope')",1
8443,"('time', 'dont')",1
8444,"('house', 'time')",1
8445,"('afterwards', 'house')",1
8446,"('house', 'afterwards')",1
8447,"('aspirin', 'house')",1
8448,"('okay', 'guys')",1
8449,"('house', 'coffee')",1
8450,"('right', 'anybody')",1
8451,"('pills', 'long')",1
8452,"('took', 'pills')",1
8453,"('havent', 'took')",1
8454,"('pills', 'havent')",1
8455,"('taking', 'pills')",1
8456,"('get', 'taking')",1
8457,"('dont', 'get')",1
8458,"('havent', 'dont')",1
8459,"('think', 'havent')",1
8460,"('use', 'illegal')",1
8461,"('contact', 'use')",1
8462,"('paul', 'satan')",1
8463,"('satan', 'beaten')",1
8464,"('beaten', 'take')",1
8465,"('instructions', 'oh')",1
8466,"('well', 'dont')",1
8467,"('might', 'well')",1
8468,"('instructions', 'might')",1
8469,"('doctors', 'instructions')",1
8470,"('gather', 'doctors')",1
8471,"('door', 'gather')",1
8472,"('ready', 'unlock')",1
8473,"('mask', 'ill')",1
8474,"('minutes', 'want')",1
8475,"('going', 'minutes')",1
8476,"('theyre', 'going')",1
8477,"('medics', 'theyre')",1
8478,"('think', 'alright')",1
8479,"('sorry', 'think')",1
8480,"('last', 'sorry')",1
8481,"('grady', 'last')",1
8482,"('appointment', 'grady')",1
8483,"('doctors', 'appointment')",1
8484,"('mailbox', 'doctors')",1
8485,"('ive', 'mailbox')",1
8486,"('negative', 'place')",1
8487,"('taken', 'negative')",1
8488,"('test', 'taken')",1
8489,"('covid', 'test')",1
8490,"('surgery', 'covid')",1
8491,"('know', 'surgery')",1
8492,"('taken', 'know')",1
8493,"('everything', 'taken')",1
8494,"('nose', 'everything')",1
8495,"('dont', 'instructions')",1
8496,"('shortly', 'well')",1
8497,"('difficulty', 'runny')",1
8498,"('shortly', 'right')",1
8499,"('pan', 'yeah')",1
8500,"('chest', 'pan')",1
8501,"('hes', 'leftsided')",1
8502,"('put', 'hes')",1
8503,"('right', 'put')",1
8504,"('patient', 'feeling')",1
8505,"('care', 'patient')",1
8506,"('urgent', 'ohio')",1
8507,"('going', 'urgent')",1
8508,"('computer', 'bye')",1
8509,"('sorry', 'computer')",1
8510,"('17405492700', 'okay')",1
8511,"('marla', '17405492700')",1
8512,"('number', 'marla')",1
8513,"('marla', 'whats')",1
8514,"('marla', 'marla')",1
8515,"('maam', 'marla')",1
8516,"('27', 'name')",1
8517,"('sweet', '27')",1
8518,"('1710', 'sweet')",1
8519,"('ohio', '1710')",1
8520,"('214', 'delaware')",1
8521,"('fleet', '214')",1
8522,"('ok', 'fleet')",1
8523,"('pike', 'ok')",1
8524,"('214', '1710')",1
8525,"('suite', '214')",1
8526,"('pike', 'suite')",1
8527,"('whats', 'location')",1
8528,"('runny', 'nose')",1
8529,"('household', 'suffering')",1
8530,"('took', 'im')",1
8531,"('get', 'scared')",1
8532,"('tonight', 'youre')",1
8533,"('vomiting', 'tonight')",1
8534,"('feel', 'nausea')",1
8535,"('overdid', 'something')",1
8536,"('maybe', 'overdid')",1
8537,"('afraid', 'dont')",1
8538,"('little', 'afraid')",1
8539,"('im', 'little')",1
8540,"('experiencing', 'chest')",1
8541,"('past', 'thats')",1
8542,"('high', 'past')",1
8543,"('hasnt', 'high')",1
8544,"('ive', 'hasnt')",1
8545,"('since', 'ive')",1
8546,"('weeks', 'since')",1
8547,"('well', 'past')",1
